Date,Price,Open,High,Low,Volume,Chg%,USD,GBP,EURO,Date,Price_Nifty,Open_Nifty,High_Nifty,Low_Nifty,Vol._Nifty,Change %_Nifty,Price_Sensex,Open_Sensex,High_Sensex,Low_Sensex,Vol._Sensex,Change %_Sensex
2019-02-12,32747,32915,32945,32721,9360,-0.56,15.81,12.3,14.01,2019-02-05,"10,934.35","10,908.65","10,956.70","10,886.70",268.10M,0.20%,"36,616.81","36,573.04","36,727.83","36,495.83",14.54M,0.09%
2019-02-11,32931,33060,33082,32811,11150,-0.59,15.705,12.16,13.88,2019-02-04,"10,912.25","10,876.75","10,927.90","10,814.15",318.30M,0.17%,"36,582.74","36,456.22","36,622.77","36,225.48",16.07M,0.31%
2019-02-08,33125,33000,33142,32910,9430,0.21,15.78,12.18,13.92,2019-02-01,"10,893.65","10,851.35","10,983.45","10,813.45",482.27M,0.58%,"36,469.43","36,311.74","36,778.14","36,221.32",32.80M,0.59%
2019-02-07,33056,33169,33200,32951,10600,-0.5,15.71,12.2,13.87,2019-01-31,"10,830.95","10,690.55","10,838.05","10,678.55",604.82M,1.68%,"36,256.69","35,805.51","36,278.13","35,740.07",19.19M,1.87%
2019-02-06,33222,33199,33378,33175,7270,-0.48,15.73,12.15,13.82,2019-01-30,"10,651.80","10,702.25","10,710.20","10,612.85",410.11M,0.00%,"35,591.25","35,819.67","35,850.41","35,490.97",19.56M,0.00%
2019-02-05,33381,33549,33549,33250,130,-0.22,15.865,12.19,13.89,2019-01-29,"10,652.20","10,653.70","10,690.35","10,583.65",356.91M,-0.09%,"35,592.50","35,716.72","35,734.14","35,375.51",17.19M,-0.18%
2019-02-04,33455,34247,34400,33285,420,0.15,15.745,12.05,13.75,2019-01-28,"10,661.55","10,792.45","10,804.45","10,630.95",419.68M,-1.10%,"35,656.70","36,099.62","36,124.26","35,565.15",15.51M,-1.02%
2019-02-01,33405,33119,33500,32997,3120,0.92,16.01,12.26,13.96,2019-01-25,"10,780.55","10,859.75","10,931.70","10,756.45",463.44M,-0.64%,"36,025.54","36,245.77","36,474.48","35,953.15",23.74M,-0.47%
2019-01-31,33100,32937,33245,32903,10390,0.6,16.075,12.24,13.99,2019-01-24,"10,849.80","10,844.05","10,866.60","10,798.65",361.08M,0.17%,"36,195.10","36,146.55","36,258.28","35,996.68",23.76M,0.24%
2019-01-30,32903,32900,32975,32807,9820,0.04,15.915,12.15,13.92,2019-01-23,"10,831.50","10,931.05","10,944.80","10,811.95",298.88M,-0.84%,"36,108.47","36,494.12","36,521.47","36,037.90",14.68M,-0.92%
2019-01-29,32891,32570,32967,32530,13050,1.09,15.855,12.05,13.87,2019-01-22,"10,922.75","10,949.80","10,949.80","10,864.15",300.77M,-0.36%,"36,444.64","36,649.92","36,650.47","36,282.93",17.76M,-0.37%
2019-01-28,32536,32383,32570,32383,10900,0.61,15.685,11.93,13.75,2019-01-21,"10,961.85","10,919.35","10,987.45","10,885.75",288.83M,0.50%,"36,578.96","36,467.12","36,701.03","36,351.77",19.33M,0.53%
2019-01-25,32339,32057,32367,32019,13030,1.01,15.375,11.74,13.55,2019-01-18,"10,906.95","10,914.85","10,928.20","10,852.20",323.81M,0.02%,"36,386.61","36,417.58","36,469.98","36,218.33",21.40M,0.03%
2019-01-24,32016,32100,32147,31986,9550,-0.37,15.3,11.75,13.48,2019-01-17,"10,905.20","10,920.85","10,930.65","10,844.65",271.68M,0.14%,"36,374.08","36,413.60","36,468.42","36,170.80",21.14M,0.15%
2019-01-23,32135,32105,32199,32060,10910,-0.06,15.385,11.8,13.54,2019-01-16,"10,890.30","10,899.65","10,928.15","10,876.90",276.54M,0.03%,"36,321.29","36,370.74","36,462.03","36,278.61",16.87M,0.01%
2019-01-22,32154,32030,32189,31949,12040,0.36,15.26,11.84,13.44,2019-01-15,"10,886.80","10,777.55","10,896.95","10,777.55",310.74M,1.39%,"36,318.33","35,950.08","36,349.31","35,950.08",24.66M,1.30%
2019-01-21,32039,32052,32184,31985,8900,-0.16,15.26,11.86,13.42,2019-01-14,"10,737.60","10,807.00","10,808.00","10,692.35",298.77M,-0.53%,"35,853.56","36,113.27","36,124.94","35,691.75",24.79M,-0.43%
2019-01-18,32089,32295,32305,32052,12630,-0.51,15.47,11.96,13.56,2019-01-11,"10,794.95","10,834.75","10,850.15","10,739.40",260.79M,-0.25%,"36,009.84","36,191.87","36,214.26","35,840.60",18.73M,-0.27%
2019-01-17,32253,32300,32363,32190,12920,-0.06,15.575,12.08,13.66,2019-01-10,"10,821.60","10,859.35","10,859.35","10,801.80",254.36M,-0.31%,"36,106.50","36,258.00","36,269.31","36,070.76",17.87M,-0.29%
2019-01-16,32272,32148,32299,32103,11360,0.32,15.54,12.09,13.66,2019-01-09,"10,855.15","10,862.40","10,870.40","10,749.40",333.01M,0.49%,"36,212.91","36,181.37","36,250.54","35,863.29",20.90M,0.64%
2019-01-15,32169,32066,32273,32064,12590,0.12,15.6,12.13,13.65,2019-01-08,"10,802.15","10,786.25","10,818.45","10,733.25",277.70M,0.28%,"35,980.93","35,964.62","36,037.35","35,753.95",15.66M,0.36%
2019-01-14,32130,32050,32194,31963,13650,0.65,15.615,12.13,13.61,2019-01-07,"10,771.80","10,804.85","10,835.95","10,750.15",269.37M,0.41%,"35,850.16","35,971.18","36,076.95","35,809.23",14.52M,0.43%
2019-01-11,31924,31907,32065,31888,10560,0.14,15.68,12.23,13.6,2019-01-04,"10,727.35","10,699.70","10,741.05","10,628.65",296.60M,0.52%,"35,695.10","35,590.79","35,744.20","35,382.08",15.60M,0.51%
2019-01-10,31878,32090,32119,31855,13330,-0.36,15.705,12.33,13.63,2019-01-03,"10,672.25","10,796.80","10,814.05","10,661.25",286.24M,-1.11%,"35,513.71","35,934.50","35,999.66","35,475.57",17.91M,-1.05%
2019-01-09,31993,31685,32016,31639,14630,0.81,15.62,12.27,13.64,2019-01-02,"10,792.50","10,868.85","10,895.35","10,735.05",309.67M,-1.08%,"35,891.52","36,198.13","36,236.70","35,734.01",15.16M,-1.00%
2019-01-08,31736,31616,31758,31572,10840,0.27,15.64,12.24,13.64,2019-01-01,"10,910.10","10,881.70","10,923.60","10,807.10",159.40M,0.44%,"36,254.57","36,161.80","36,284.04","35,888.62",24.03M,0.52%
2019-01-07,31652,31536,31748,31456,12800,-0.09,15.75,12.35,13.77,2018-12-31,"10,862.55","10,913.20","10,923.55","10,853.20",186.50M,0.02%,"36,068.33","36,239.19","36,285.46","36,033.95",8.91M,-0.02%
2019-01-04,31679,32686,32686,31460,60,-0.81,15.705,12.4,13.76,2018-12-28,"10,859.90","10,820.95","10,893.60","10,817.15",253.09M,0.74%,"36,076.72","35,911.99","36,194.78","35,911.99",10.75M,0.75%
2019-01-03,31939,32000,32045,31836,170,0.02,15.535,12.37,13.7,2018-12-27,"10,779.80","10,817.90","10,834.20","10,764.45",470.16M,0.47%,"35,807.28","36,002.11","36,041.24","35,781.95",13.46M,0.44%
2019-01-02,31934,31530,32500,31510,400,1.19,15.44,12.19,13.51,2018-12-26,"10,729.85","10,635.45","10,747.50","10,534.55",271.94M,0.62%,"35,649.94","35,443.16","35,711.26","35,010.82",16.66M,0.51%
2018-12-31,31489,31452,31583,31284,6600,-0.05,15.465,12.11,13.51,2018-12-24,"10,663.50","10,780.90","10,782.30","10,649.25",230.29M,-0.84%,"35,470.15","35,859.66","35,910.67","35,423.24",13.65M,-0.76%
2018-12-28,31506,31576,31629,31462,6640,-0.33,15.295,12.05,13.34,2018-12-21,"10,754.00","10,944.25","10,963.65","10,738.65",389.24M,-1.81%,"35,742.07","36,449.27","36,483.49","35,694.74",19.10M,-1.89%
2018-12-27,31611,31499,31647,31426,8010,0.47,15.055,11.92,13.22,2018-12-20,"10,951.70","10,885.20","10,962.55","10,880.05",328.80M,-0.14%,"36,431.67","36,321.18","36,475.52","36,202.90",20.38M,-0.14%
2018-12-24,31375,31300,31395,31177,8570,0.8,14.675,11.6,12.88,2018-12-19,"10,967.30","10,930.55","10,985.15","10,928.00",321.80M,0.54%,"36,484.33","36,441.46","36,554.99","36,381.87",17.20M,0.38%
2018-12-21,31126,31115,31292,31075,9910,-0.3,14.69,11.59,12.86,2018-12-18,"10,908.70","10,850.90","10,915.40","10,819.10",294.94M,0.19%,"36,347.08","36,226.38","36,375.38","36,046.52",21.44M,0.21%
2018-12-20,31219,31027,31250,30914,12970,0.26,14.77,11.64,12.88,2018-12-17,"10,888.35","10,853.20","10,900.35","10,844.85",306.15M,0.77%,"36,270.07","36,129.13","36,312.31","36,123.62",17.66M,0.85%
2018-12-19,31139,31167,31500,30967,8760,0.21,14.645,11.58,12.84,2018-12-14,"10,805.45","10,784.50","10,815.75","10,752.10",350.58M,0.13%,"35,962.93","35,960.19","36,019.02","35,813.85",19.64M,0.09%
2018-12-18,31075,31589,31650,31041,10180,-1.35,14.655,11.55,12.86,2018-12-13,"10,791.55","10,810.75","10,838.60","10,749.50",387.81M,0.50%,"35,929.64","36,024.88","36,095.56","35,794.51",23.26M,0.42%
2018-12-17,31501,31369,31530,31291,5970,0.2,14.6,11.55,12.86,2018-12-12,"10,737.60","10,591.00","10,752.20","10,560.80",371.70M,1.79%,"35,779.07","35,277.84","35,826.58","35,167.47",22.33M,1.79%
2018-12-14,31437,31440,31514,31384,6750,0.07,14.58,11.61,12.92,2018-12-11,"10,549.15","10,350.05","10,567.15","10,333.85",438.70M,0.58%,"35,150.01","34,584.13","35,207.33","34,426.29",23.05M,0.54%
2018-12-13,31414,31550,31600,31337,8430,-0.67,14.68,11.6,12.9,2018-12-10,"10,488.45","10,508.70","10,558.85","10,474.95",393.10M,-1.92%,"34,959.72","35,204.66","35,246.97","34,915.77",19.14M,-2.00%
2018-12-12,31626,31749,31749,31582,7570,-0.58,14.655,11.68,12.93,2018-12-07,"10,693.70","10,644.80","10,704.55","10,599.35",335.85M,0.87%,"35,673.25","35,494.86","35,730.05","35,378.27",19.57M,1.02%
2018-12-11,31812,31850,31850,31618,10530,-0.26,14.64,11.62,12.85,2018-12-06,"10,601.15","10,718.15","10,722.65","10,588.25",328.28M,-1.69%,"35,312.13","35,694.25","35,707.23","35,266.76",23.26M,-1.59%
2018-12-10,31895,31459,31966,31420,14090,1.45,14.53,11.48,12.73,2018-12-05,"10,782.90","10,820.45","10,821.05","10,747.95",322.02M,-0.80%,"35,884.41","36,035.65","36,048.65","35,777.81",21.39M,-0.69%
2018-12-07,31440,31011,31480,30941,11240,1.4,14.485,11.34,12.73,2018-12-04,"10,869.50","10,877.10","10,890.95","10,833.35",332.14M,-0.13%,"36,134.31","36,290.48","36,295.84","36,036.39",19.11M,-0.29%
2018-12-06,31005,31039,31196,30974,10550,0.26,14.38,11.28,12.68,2018-12-03,"10,883.75","10,930.70","10,941.20","10,845.35",422.36M,0.06%,"36,241.00","36,396.69","36,446.16","36,099.68",30.97M,0.13%
2018-12-05,30926,30830,30970,30825,40,-0.12,14.48,11.34,12.75,2018-11-30,"10,876.75","10,892.10","10,922.45","10,835.10",467.86M,0.17%,"36,194.30","36,304.43","36,389.22","36,082.97",24.01M,0.07%
2018-12-04,30964,30874,31085,30874,80,0.57,14.545,11.35,12.77,2018-11-29,"10,858.70","10,808.70","10,883.05","10,782.35",712.65M,1.21%,"36,170.41","35,997.29","36,253.85","35,946.24",41.77M,1.27%
2018-12-03,30787,30322,30850,30257,1600,1.99,14.385,11.31,12.69,2018-11-28,"10,728.85","10,708.75","10,757.80","10,699.85",437.63M,0.40%,"35,716.95","35,635.52","35,822.16","35,605.34",28.28M,0.57%
2018-11-30,30186,30233,30320,30155,7630,-0.22,14.235,11.16,12.52,2018-11-27,"10,685.60","10,621.45","10,695.15","10,596.35",382.83M,0.54%,"35,513.14","35,394.77","35,555.16","35,262.97",19.68M,0.45%
2018-11-29,30253,30399,30399,30210,6690,-0.67,14.265,11.17,12.55,2018-11-26,"10,628.60","10,568.30","10,637.80","10,489.75",332.86M,0.97%,"35,354.08","35,118.09","35,397.24","34,896.07",19.79M,1.07%
2018-11-28,30457,30400,30593,30270,8400,0.11,14.15,11.06,12.54,2018-11-22,"10,526.75","10,612.65","10,646.25","10,512.00",246.93M,-0.69%,"34,981.02","35,282.33","35,364.50","34,937.98",14.18M,-0.62%
2018-11-27,30423,30585,30648,30389,7860,-0.49,14.275,11.2,12.61,2018-11-21,"10,600.05","10,670.95","10,671.30","10,562.35",310.19M,-0.53%,"35,199.80","35,492.62","35,494.25","35,112.49",14.34M,-0.77%
2018-11-26,30574,30472,30672,30470,7680,0.2,14.38,11.18,12.65,2018-11-20,"10,656.20","10,740.10","10,740.85","10,640.85",304.32M,-1.00%,"35,474.51","35,730.77","35,731.67","35,416.18",16.16M,-0.84%
2018-11-23,30513,30551,30566,30427,4660,-0.33,14.255,11.12,12.56,2018-11-19,"10,763.40","10,731.25","10,774.70","10,688.80",280.52M,0.76%,"35,774.88","35,647.62","35,818.83","35,511.10",16.13M,0.90%
2018-11-22,30613,30852,30899,30555,9810,-0.73,14.52,11.26,12.72,2018-11-16,"10,682.20","10,644.00","10,695.15","10,631.15",353.38M,0.62%,"35,457.16","35,398.70","35,545.85","35,324.37",21.81M,0.56%
2018-11-21,30839,30800,30910,30750,7740,0.03,14.42,11.26,12.65,2018-11-15,"10,616.70","10,580.60","10,646.50","10,557.50",306.01M,0.38%,"35,260.54","35,145.75","35,402.00","35,118.42",20.56M,0.34%
2018-11-20,30830,30811,30994,30800,8350,-0.19,14.44,11.24,12.63,2018-11-14,"10,576.30","10,634.90","10,651.60","10,532.70",396.37M,-0.06%,"35,141.99","35,330.14","35,351.88","34,986.86",24.00M,-0.01%
2018-11-19,30888,31068,31068,30785,8150,-0.42,14.36,11.21,12.57,2018-11-13,"10,582.50","10,451.90","10,596.25","10,440.55",262.54M,0.96%,"35,144.49","34,846.19","35,187.75","34,672.20",12.41M,0.95%
2018-11-16,31017,30856,31158,30830,10100,0.6,14.285,11.15,12.61,2018-11-12,"10,482.20","10,607.80","10,645.50","10,464.05",267.71M,-0.97%,"34,812.99","35,287.49","35,333.22","34,756.80",16.21M,-0.98%
2018-11-15,30831,30830,30939,30753,8710,-0.02,14.13,11.02,12.49,2018-11-09,"10,585.20","10,614.70","10,619.55","10,544.85",305.82M,-0.13%,"35,158.55","35,258.13","35,287.29","35,011.23",17.63M,-0.22%
2018-11-14,30838,30700,30867,30620,7550,0.19,13.97,10.8,12.39,2018-11-07,"10,598.85","10,614.45","10,616.45","10,591.80",2.83M,0.65%,"35,237.68","35,301.88","35,302.25","35,183.17",2.61M,0.70%
2018-11-13,30778,31110,31110,30756,8280,-0.76,14.02,10.85,12.46,2018-11-06,"10,530.00","10,552.00","10,600.25","10,491.45",309.88M,0.06%,"34,991.91","35,076.24","35,196.03","34,889.72",16.66M,0.12%
2018-11-12,31014,31106,31178,30975,7770,-0.03,14.16,11.0,12.57,2018-11-05,"10,524.00","10,558.75","10,558.80","10,477.00",311.18M,-0.27%,"34,950.92","35,118.62","35,123.41","34,811.60",22.90M,-0.17%
2018-11-09,31023,31302,31383,30965,10710,-1.23,14.34,11.01,12.63,2018-11-02,"10,553.00","10,462.30","10,606.95","10,457.70",434.18M,1.66%,"35,011.65","34,743.95","35,190.20","34,649.80",39.86M,1.68%
2018-11-08,31408,31551,31551,31234,6110,-0.61,14.49,11.06,12.7,2018-11-01,"10,380.45","10,441.70","10,441.90","10,341.90",359.34M,-0.06%,"34,431.97","34,650.63","34,679.93","34,303.38",23.14M,-0.03%
2018-11-07,31602,31660,31678,31530,1800,-0.17,14.67,11.15,12.77,2018-10-31,"10,386.60","10,209.55","10,396.00","10,105.10",386.62M,1.85%,"34,442.05","33,963.09","34,463.38","33,587.24",26.72M,1.63%
2018-11-06,31657,31718,31869,31641,9160,-0.4,14.7,11.25,12.89,2018-10-30,"10,198.40","10,239.40","10,285.10","10,175.35",298.75M,-0.51%,"33,891.13","34,068.92","34,176.36","33,799.79",16.28M,-0.52%
2018-11-05,31783,31785,31898,31630,180,0.14,14.735,11.33,12.96,2018-10-29,"10,250.85","10,078.10","10,275.30","10,020.35",375.75M,2.20%,"34,067.40","33,549.88","34,154.60","33,341.80",28.88M,2.15%
2018-11-02,31737,31737,31999,31530,540,-0.14,14.82,11.38,12.95,2018-10-26,"10,030.00","10,122.35","10,128.85","10,004.55",375.56M,-0.94%,"33,349.31","33,776.80","33,776.80","33,291.58",22.05M,-1.01%
2018-11-01,31783,31671,31818,31619,1580,0.48,14.45,11.19,12.68,2018-10-25,"10,124.90","10,135.05","10,166.60","10,079.30",522.42M,-0.98%,"33,690.09","33,778.60","33,838.76","33,553.18",17.94M,-1.01%
2018-10-31,31631,31650,31780,31590,5670,-0.3,14.34,11.23,12.64,2018-10-24,"10,224.75","10,278.15","10,290.65","10,126.70",362.27M,0.77%,"34,033.96","34,203.70","34,300.97","33,726.07",19.55M,0.55%
2018-10-30,31725,31755,31789,31651,5960,-0.02,14.425,11.32,12.71,2018-10-23,"10,146.80","10,152.60","10,222.10","10,102.35",312.04M,-0.96%,"33,847.23","33,935.88","34,073.92","33,742.75",13.12M,-0.84%
2018-10-29,31730,31847,31847,31692,6670,-0.11,14.65,11.42,12.86,2018-10-22,"10,245.25","10,405.85","10,408.55","10,224.00",306.47M,-0.57%,"34,134.38","34,689.39","34,748.69","34,082.76",17.59M,-0.53%
2018-10-26,31764,31779,31993,31725,13310,0.26,14.69,11.48,12.94,2018-10-19,"10,303.55","10,339.70","10,380.10","10,249.60",368.55M,-1.43%,"34,315.63","34,563.29","34,563.29","34,140.32",16.51M,-1.33%
2018-10-25,31683,31800,31912,31663,9540,-0.13,14.74,11.43,12.92,2018-10-17,"10,453.05","10,688.70","10,710.15","10,436.45",293.59M,-1.24%,"34,779.58","35,543.38","35,605.43","34,727.16",18.23M,-1.09%
2018-10-24,31723,31820,31844,31585,9820,-0.46,14.745,11.42,12.92,2018-10-16,"10,584.75","10,550.15","10,604.90","10,525.30",273.44M,0.69%,"35,162.48","35,004.33","35,215.79","34,913.06",13.25M,0.85%
2018-10-23,31871,31721,32053,31721,13470,0.45,14.715,11.33,12.83,2018-10-15,"10,512.50","10,524.20","10,526.30","10,410.15",267.52M,0.38%,"34,865.10","34,971.83","35,008.65","34,559.98",10.95M,0.38%
2018-10-22,31729,31738,31749,31641,6730,-0.03,14.63,11.23,12.72,2018-10-12,"10,472.50","10,331.55","10,492.45","10,322.15",354.06M,2.32%,"34,733.58","34,291.92","34,808.42","34,279.78",32.26M,2.15%
2018-10-19,31737,31805,31867,31703,7590,-0.46,14.61,11.21,12.75,2018-10-11,"10,234.65","10,169.80","10,335.95","10,138.60",498.51M,-2.16%,"34,001.15","34,063.82","34,325.18","33,723.53",31.64M,-2.19%
2018-10-18,31885,31670,31909,31638,5540,0.58,14.515,11.06,12.6,2018-10-10,"10,460.10","10,331.85","10,482.35","10,318.25",373.84M,1.54%,"34,760.89","34,493.21","34,858.35","34,346.50",25.18M,1.35%
2018-10-17,31702,31670,31839,31635,8630,0.0,14.65,11.16,12.69,2018-10-09,"10,301.05","10,390.30","10,397.60","10,279.35",443.80M,-0.45%,"34,299.47","34,651.82","34,711.68","34,233.50",31.18M,-0.51%
2018-10-16,31701,31877,31957,31680,10710,-0.55,14.755,11.16,12.74,2018-10-08,"10,348.05","10,310.15","10,398.35","10,198.40",470.28M,0.31%,"34,474.38","34,412.36","34,636.43","33,974.66",21.03M,0.28%
2018-10-15,31877,31723,32075,31723,14310,0.65,14.74,11.19,12.71,2018-10-05,"10,316.45","10,514.10","10,540.65","10,261.90",625.15M,-2.67%,"34,376.99","35,097.99","35,118.54","34,202.22",22.75M,-2.25%
2018-10-12,31670,31699,31720,31574,10610,-0.39,14.6,11.04,12.6,2018-10-04,"10,599.25","10,754.70","10,754.70","10,547.25",438.20M,-2.39%,"35,169.16","35,820.53","35,820.53","35,022.12",22.04M,-2.24%
2018-10-11,31793,31300,31815,31250,17380,1.75,14.4,10.9,12.45,2018-10-03,"10,858.25","10,982.70","10,989.05","10,843.75",398.76M,-1.36%,"35,975.63","36,602.85","36,602.85","35,911.82",25.86M,-1.51%
2018-10-10,31247,31235,31265,31151,6580,0.28,14.375,10.92,12.5,2018-10-01,"11,008.30","10,930.90","11,035.65","10,821.55",398.99M,0.71%,"36,526.14","36,274.25","36,616.64","35,960.65",22.03M,0.83%
2018-10-09,31161,31200,31275,31115,7310,0.21,14.325,10.98,12.51,2018-09-28,"10,930.45","11,008.10","11,034.10","10,850.30",492.89M,-0.43%,"36,227.14","36,452.74","36,551.86","35,985.63",23.52M,-0.27%
2018-10-08,31096,31369,31389,31083,9960,-0.44,14.465,11.1,12.61,2018-09-27,"10,977.55","11,079.80","11,089.45","10,953.35",418.21M,-0.69%,"36,324.17","36,691.93","36,711.62","36,238.23",18.42M,-0.60%
2018-10-05,31233,31101,31288,30985,70,0.31,14.635,11.23,12.73,2018-09-26,"11,053.80","11,145.55","11,145.55","10,993.05",351.04M,-0.12%,"36,542.27","36,936.64","36,938.74","36,357.93",22.53M,-0.30%
2018-10-04,31136,31072,31164,31015,40,0.36,14.63,11.27,12.72,2018-09-25,"11,067.45","10,969.95","11,080.60","10,882.85",417.55M,0.91%,"36,652.06","36,350.25","36,705.79","36,064.10",21.15M,0.96%
2018-10-03,31025,30890,31168,30889,190,1.34,14.735,11.36,12.75,2018-09-24,"10,967.40","11,164.40","11,170.15","10,943.60",398.82M,-1.58%,"36,305.02","36,924.72","36,945.50","36,216.95",24.05M,-1.46%
2018-10-01,30614,30399,30660,30376,2220,0.44,14.55,11.16,12.53,2018-09-21,"11,143.10","11,271.30","11,346.80","10,866.45",741.15M,-0.81%,"36,841.60","37,278.89","37,489.24","35,993.64",42.41M,-0.75%
2018-09-28,30479,30398,30520,30264,8850,0.41,14.305,10.97,12.35,2018-09-19,"11,234.35","11,326.65","11,332.05","11,210.90",258.42M,-0.39%,"37,121.22","37,432.93","37,530.63","37,062.69",13.38M,-0.45%
2018-09-27,30356,30738,30738,30321,10280,-0.82,14.42,10.98,12.31,2018-09-18,"11,278.90","11,381.55","11,411.45","11,268.95",248.30M,-0.87%,"37,290.67","37,660.19","37,745.44","37,242.85",11.24M,-0.78%
2018-09-26,30608,30824,30830,30587,9120,-0.75,14.475,11.01,12.32,2018-09-17,"11,377.75","11,464.95","11,464.95","11,366.90",207.62M,-1.19%,"37,585.51","38,027.81","38,027.81","37,548.93",9.09M,-1.33%
2018-09-25,30838,30821,30864,30755,7690,-0.08,14.29,10.86,12.15,2018-09-14,"11,515.20","11,443.50","11,523.25","11,430.55",285.22M,1.28%,"38,090.64","37,939.29","38,125.62","37,859.52",12.59M,0.99%
2018-09-24,30862,30620,30899,30620,10490,0.83,14.315,10.9,12.17,2018-09-12,"11,369.90","11,340.10","11,380.75","11,250.20",276.51M,0.73%,"37,717.96","37,546.42","37,752.58","37,342.00",13.97M,0.81%
2018-09-21,30609,30731,30910,30455,15510,-0.05,14.33,10.87,12.18,2018-09-11,"11,287.50","11,476.85","11,479.40","11,274.00",318.09M,-1.32%,"37,413.13","38,017.49","38,043.27","37,361.20",12.28M,-1.34%
2018-09-20,30623,30700,30700,30585,3970,-0.08,14.23,10.75,12.14,2018-09-10,"11,438.10","11,570.25","11,573.00","11,427.30",295.60M,-1.30%,"37,922.17","38,348.39","38,354.52","37,882.83",21.14M,-1.22%
2018-09-19,30649,30821,30936,30634,13100,-0.53,14.185,10.76,12.13,2018-09-07,"11,589.10","11,558.25","11,603.00","11,484.40",305.03M,0.45%,"38,389.82","38,314.55","38,421.56","38,067.22",19.32M,0.38%
2018-09-18,30811,30710,30925,30652,11960,0.11,14.21,10.81,12.16,2018-09-06,"11,536.90","11,514.15","11,562.25","11,436.05",255.56M,0.52%,"38,242.81","38,161.85","38,320.96","37,912.50",9.59M,0.59%
2018-09-17,30778,30509,30800,30509,13770,1.07,14.17,10.81,12.15,2018-09-05,"11,476.95","11,514.85","11,542.65","11,393.85",253.69M,-0.38%,"38,018.31","38,192.95","38,250.61","37,774.42",15.30M,-0.37%
2018-09-14,30453,30501,30648,30401,11820,-0.06,14.215,10.83,12.15,2018-09-04,"11,520.30","11,598.75","11,602.55","11,496.85",262.70M,-0.54%,"38,157.92","38,460.96","38,518.56","38,098.60",12.89M,-0.40%
2018-09-13,30470,30576,30690,30450,6630,-0.63,14.225,10.9,12.24,2018-09-03,"11,582.35","11,751.80","11,751.80","11,567.40",241.73M,-0.84%,"38,312.52","38,915.91","38,934.35","38,270.01",12.72M,-0.86%
2018-09-12,30664,30682,30779,30443,15880,-0.22,14.155,10.9,12.22,2018-08-31,"11,680.50","11,675.85","11,727.65","11,640.10",357.23M,0.03%,"38,645.07","38,704.84","38,838.45","38,562.21",18.56M,-0.12%
2018-09-11,30732,30660,30744,30559,11400,0.02,14.125,10.85,12.19,2018-08-30,"11,676.80","11,694.75","11,698.80","11,639.70",323.45M,-0.13%,"38,690.10","38,796.98","38,819.06","38,581.83",11.10M,-0.08%
2018-09-10,30725,30549,30748,30526,11420,0.71,14.215,10.99,12.28,2018-08-29,"11,691.90","11,744.95","11,753.20","11,678.85",259.35M,-0.40%,"38,722.93","38,989.65","38,989.65","38,679.57",11.82M,-0.45%
2018-09-07,30509,30643,30643,30405,9440,-0.18,14.185,10.9,12.2,2018-08-28,"11,738.50","11,731.95","11,760.20","11,710.50",249.42M,0.40%,"38,896.63","38,814.76","38,938.91","38,760.58",10.16M,0.52%
2018-09-06,30565,30366,30693,30366,14800,0.84,14.265,11.03,12.27,2018-08-27,"11,691.95","11,605.85","11,700.95","11,595.60",205.69M,1.17%,"38,694.11","38,472.03","38,736.88","38,416.73",11.14M,1.16%
2018-09-05,30310,30257,30494,30250,50,0.29,14.17,11.05,12.22,2018-08-24,"11,557.10","11,566.60","11,604.60","11,532.00",225.60M,-0.22%,"38,251.80","38,366.79","38,429.50","38,172.77",11.03M,-0.22%
2018-09-04,30221,30238,30300,30154,170,-0.35,14.25,11.11,12.33,2018-08-23,"11,582.75","11,620.70","11,620.70","11,546.70",256.16M,0.10%,"38,336.76","38,416.65","38,487.63","38,227.36",11.38M,0.13%
2018-09-03,30327,30075,30448,30062,1440,0.7,14.525,11.27,12.5,2018-08-21,"11,570.90","11,576.20","11,581.75","11,539.60",231.06M,0.17%,"38,285.75","38,360.32","38,402.96","38,213.87",9.19M,0.02%
2018-08-31,30116,30224,30298,30055,5780,-0.05,14.655,11.27,12.56,2018-08-20,"11,551.75","11,502.10","11,565.30","11,499.65",239.84M,0.71%,"38,278.75","38,075.07","38,340.69","38,050.69",12.17M,0.87%
2018-08-30,30131,30110,30269,30082,6310,-0.04,14.665,11.27,12.54,2018-08-17,"11,470.75","11,437.15","11,486.45","11,431.80",241.99M,0.75%,"37,947.88","37,898.60","38,022.32","37,840.16",10.31M,0.75%
2018-08-29,30144,29977,30168,29977,6080,0.54,14.69,11.4,12.6,2018-08-16,"11,385.05","11,397.15","11,449.85","11,366.25",299.61M,-0.44%,"37,663.56","37,796.01","37,891.92","37,634.13",13.37M,-0.50%
2018-08-28,29981,30015,30170,29951,6780,0.03,14.9,11.56,12.74,2018-08-14,"11,435.10","11,381.70","11,452.45","11,370.80",239.84M,0.70%,"37,852.00","37,749.59","37,932.40","37,689.71",11.56M,0.55%
2018-08-24,29882,29550,29900,29550,9030,1.03,14.62,11.37,12.63,2018-08-13,"11,355.75","11,369.60","11,406.30","11,340.30",254.47M,-0.65%,"37,644.90","37,693.19","37,799.54","37,559.26",11.77M,-0.59%
2018-08-23,29576,29666,29666,29490,5980,-0.17,14.625,11.34,12.62,2018-08-10,"11,429.50","11,474.95","11,478.75","11,419.65",336.42M,-0.36%,"37,869.23","38,050.07","38,051.45","37,815.75",16.08M,-0.41%
